year,state,fips,table_data,high_value,low_value,cpi,high_2018,low_2018
1991,Kentucky,21,3.80,3.80,3.80,136.19,6.99,6.99
1991,Louisiana,22,3.80,3.80,3.80,136.19,7.00,7.00
1991,Maine,23,3.85,3.85,3.85,136.19,7.08,7.08
1991,Maryland,24,3.80,3.80,3.80,136.19,6.99,6.99
1991,Massachusetts,25,3.75,3.75,3.75,136.19,6.89,6.89
1991,Michigan,26,3.35,3.35,3.35,136.19,6.16,6.16
1991,Minnesota,27,4.25,4.25,4.25,136.19,7.81,7.81
1991,Mississippi,28,3.80,3.80,3.80,136.19,7.00,7.00
1991,Missouri,29,3.80,3.80,3.80,136.19,6.99,6.99
1991,Montana,30,3.80,3.80,3.80,136.19,6.99,6.99
1991,Nebraska,31,3.35,3.35,3.35,136.19,6.16,6.16
1991,Nevada,32,3.80,3.80,3.80,136.19,6.99,6.99
1991,New Hampshire,33,3.85,3.85,3.85,136.19,7.08,7.08
1991,New Jersey,34,3.80,3.80,3.80,136.19,6.99,6.99
1991,New Mexico,35,3.35,3.35,3.35,136.19,6.16,6.16
1991,New York,36,3.80,3.80,3.80,136.19,6.99,6.99
1991,North Carolina,37,3.35,3.35,3.35,136.19,6.16,6.16
1991,North Dakota,38,3.40,3.40,3.40,136.19,6.25,6.25
1991,Ohio,39,3.80,3.80,3.80,136.19,6.99,6.99
1991,Oklahoma,40,3.80,3.80,3.80,136.19,6.99,6.99
1991,Oregon,41,4.75,4.75,4.75,136.19,8.73,8.73
1991,Pennsylvania,42,3.80,3.80,3.80,136.19,6.99,6.99
1991,Rhode Island,44,4.25,4.25,4.25,136.19,7.81,7.81
1991,South Carolina,45,3.80,3.80,3.80,136.19,7.00,7.00
1991,South Dakota,46,3.80,3.80,3.80,136.19,6.99,6.99
1991,Tennessee,47,3.80,3.80,3.80,136.19,7.00,7.00
1991,Texas,48,3.35,3.35,3.35,136.19,6.16,6.16
1991,Utah,49,3.80,3.80,3.80,136.19,6.99,6.99
1991,Vermont,50,3.85,3.85,3.85,136.19,7.08,7.08
1991,Virginia,51,2.65,2.65,2.65,136.19,4.87,4.87
1991,Washington,53,4.25,4.25,4.25,136.19,7.81,7.81
1991,West Virginia,54,3.35,3.35,3.35,136.19,6.16,6.16
1991,Wisconsin,55,3.80,3.80,3.80,136.19,6.99,6.99
1991,Wyoming,56,1.60,1.60,1.60,136.19,2.94,2.94
1992,Alabama,1,4.25,4.25,4.25,140.32,7.63,7.63
1992,Alaska,2,4.75,4.75,4.75,140.32,8.48,8.48
1992,Arizona,4,4.25,4.25,4.25,140.32,7.63,7.63
1992,Arkansas,5,3.65,3.65,3.65,140.32,6.51,6.51
1992,California,6,4.25,4.25,4.25,140.32,7.58,7.58
1992,Colorado,8,3.00,3.00,3.00,140.32,5.35,5.35
1992,Connecticut,9,4.27,4.27,4.27,140.32,7.62,7.62
1992,Delaware,10,4.25,4.25,4.25,140.32,7.58,7.58
1992,District of Columbia,,4.68,5.45,3.90,140.32,9.73,6.96
1992,Federal (FLSA),,4.25,4.25,4.25,140.32,7.58,7.58
1992,Florida,12,4.25,4.25,4.25,140.32,7.63,7.63
1992,Georgia,13,3.25,3.25,3.25,140.32,5.80,5.80
1992,Hawaii,15,3.85,3.85,3.85,140.32,6.87,6.87
1992,Idaho,16,4.25,4.25,4.25,140.32,7.58,7.58
1992,Illinois,17,4.25,4.25,4.25,140.32,7.58,7.58
1992,Indiana,18,3.35,3.35,3.35,140.32,5.98,5.98
1992,Iowa,19,4.65,4.65,4.65,140.32,8.30,8.30
1992,Kansas,20,2.65,2.65,2.65,140.32,4.73,4.73
1992,Kentucky,21,4.25,4.25,4.25,140.32,7.58,7.58
1992,Louisiana,22,4.25,4.25,4.25,140.32,7.63,7.63
1992,Maine,23,4.25,4.25,4.25,140.32,7.58,7.58
1992,Maryland,24,4.25,4.25,4.25,140.32,7.58,7.58
1992,Massachusetts,25,4.25,4.25,4.25,140.32,7.58,7.58
1992,Michigan,26,3.35,3.35,3.35,140.32,5.98,5.98
1992,Minnesota,27,4.25,4.25,4.25,140.32,7.58,7.58
1992,Mississippi,28,4.25,4.25,4.25,140.32,7.63,7.63
1992,Missouri,29,4.25,4.25,4.25,140.32,7.58,7.58
1992,Montana,30,4.25,4.25,4.25,140.32,7.58,7.58
1992,Nebraska,31,4.25,4.25,4.25,140.32,7.58,7.58
1992,Nevada,32,4.25,4.25,4.25,140.32,7.58,7.58
1992,New Hampshire,33,4.25,4.25,4.25,140.32,7.58,7.58
1992,New Jersey,34,4.25,4.25,4.25,140.32,7.58,7.58
1992,New Mexico,35,3.35,3.35,3.35,140.32,5.98,5.98
1992,New York,36,4.25,4.25,4.25,140.32,7.58,7.58
1992,North Carolina,37,3.80,3.80,3.80,140.32,6.78,6.78
1992,North Dakota,38,4.25,4.25,4.25,140.32,7.58,7.58
1992,Ohio,39,4.25,4.25,4.25,140.32,7.58,7.58
1992,Oklahoma,40,4.25,4.25,4.25,140.32,7.58,7.58
1992,Oregon,41,4.75,4.75,4.75,140.32,8.48,8.48
1992,Pennsylvania,42,4.25,4.25,4.25,140.32,7.58,7.58
1992,Rhode Island,44,4.45,4.45,4.45,140.32,7.94,7.94
1992,South Carolina,45,4.25,4.25,4.25,140.32,7.63,7.63
1992,South Dakota,46,4.25,4.25,4.25,140.32,7.58,7.58
1992,Tennessee,47,4.25,4.25,4.25,140.32,7.63,7.63
1992,Texas,48,3.35,3.35,3.35,140.32,5.98,5.98
1992,Utah,49,4.25,4.25,4.25,140.32,7.58,7.58
1992,Vermont,50,4.25,4.25,4.25,140.32,7.58,7.58
1992,Virginia,51,3.65,3.65,3.65,140.32,6.51,6.51
1992,Washington,53,4.25,4.25,4.25,140.32,7.58,7.58
1992,West Virginia,54,3.80,3.80,3.80,140.32,6.78,6.78
1992,Wisconsin,55,3.80,3.80,3.80,140.32,6.78,6.78
1992,Wyoming,56,1.60,1.60,1.60,140.32,2.86,2.86
1993,Alabama,1,4.25,4.25,4.25,144.46,7.39,7.39
1993,Alaska,2,4.75,4.75,4.75,144.46,8.23,8.23
1993,Arizona,4,4.25,4.25,4.25,144.46,7.39,7.39
1993,Arkansas,5,3.65,3.65,3.65,144.46,6.33,6.33
1993,California,6,4.25,4.25,4.25,144.46,7.37,7.37
1993,Colorado,8,3.00,3.00,3.00,144.46,5.20,5.20
1993,Connecticut,9,4.27,4.27,4.27,144.46,7.40,7.40
1993,Delaware,10,4.25,4.25,4.25,144.46,7.37,7.37
1993,District of Columbia,,4.68,5.45,3.90,144.46,9.45,6.76
1993,Federal (FLSA),,4.25,4.25,4.25,144.46,7.37,7.37
1993,Florida,12,4.25,4.25,4.25,144.46,7.39,7.39
1993,Georgia,13,3.25,3.25,3.25,144.46,5.63,5.63
1993,Hawaii,15,3.85,3.85,3.85,144.46,6.67,6.67
1993,Idaho,16,4.25,4.25,4.25,144.46,7.37,7.37
1993,Illinois,17,4.25,4.25,4.25,144.46,7.37,7.37
1993,Indiana,18,3.35,3.35,3.35,144.46,5.81,5.81
1993,Iowa,19,4.65,4.65,4.65,144.46,8.06,8.06
1993,Kansas,20,2.65,2.65,2.65,144.46,4.59,4.59
1993,Kentucky,21,4.25,4.25,4.25,144.46,7.37,7.37
1993,Louisiana,22,4.25,4.25,4.25,144.46,7.39,7.39
1993,Maine,23,4.25,4.25,4.25,144.46,7.37,7.37
1993,Maryland,24,4.25,4.25,4.25,144.46,7.37,7.37
1993,Massachusetts,25,4.25,4.25,4.25,144.46,7.37,7.37
1993,Michigan,26,3.35,3.35,3.35,144.46,5.81,5.81
1993,Minnesota,27,4.25,4.25,4.25,144.46,7.37,7.37
1993,Mississippi,28,4.25,4.25,4.25,144.46,7.39,7.39
1993,Missouri,29,4.25,4.25,4.25,144.46,7.37,7.37
1993,Montana,30,4.25,4.25,4.25,144.46,7.37,7.37
1993,Nebraska,31,4.25,4.25,4.25,144.46,7.37,7.37
1993,Nevada,32,4.25,4.25,4.25,144.46,7.37,7.37
1993,New Hampshire,33,4.25,4.25,4.25,144.46,7.37,7.37
1993,New Jersey,34,4.25,4.25,4.25,144.46,7.37,7.37
1993,New Mexico,35,3.35,3.35,3.35,144.46,5.81,5.81
1993,New York,36,4.25,4.25,4.25,144.46,7.37,7.37
1993,North Carolina,37,3.80,3.80,3.80,144.46,6.59,6.59
1993,North Dakota,38,4.25,4.25,4.25,144.46,7.37,7.37
1993,Ohio,39,4.25,4.25,4.25,144.46,7.37,7.37
1993,Oklahoma,40,4.25,4.25,4.25,144.46,7.37,7.37
1993,Oregon,41,4.75,4.75,4.75,144.46,8.23,8.23
1993,Pennsylvania,42,4.25,4.25,4.25,144.46,7.37,7.37
1993,Rhode Island,44,4.45,4.45,4.45,144.46,7.71,7.71
1993,South Carolina,45,4.25,4.25,4.25,144.46,7.39,7.39
1993,South Dakota,46,4.25,4.25,4.25,144.46,7.37,7.37
1993,Tennessee,47,4.25,4.25,4.25,144.46,7.39,7.39
1993,Texas,48,3.35,3.35,3.35,144.46,5.81,5.81
1993,Utah,49,4.25,4.25,4.25,144.46,7.37,7.37
1993,Vermont,50,4.25,4.25,4.25,144.46,7.37,7.37
1993,Virginia,51,3.65,3.65,3.65,144.46,6.33,6.33
1993,Washington,53,4.25,4.25,4.25,144.46,7.37,7.37
1993,West Virginia,54,3.80,3.80,3.80,144.46,6.59,6.59
1993,Wisconsin,55,3.80,3.80,3.80,144.46,6.59,6.59
1993,Wyoming,56,1.60,1.60,1.60,144.46,2.77,2.77
1994,Alabama,1,4.25,4.25,4.25,148.23,7.21,7.21
1994,Alaska,2,4.75,4.75,4.75,148.23,8.02,8.02
1994,Arizona,4,4.25,4.25,4.25,148.23,7.21,7.21
1994,Arkansas,5,4.25,4.25,4.25,148.23,7.18,7.18
1994,California,6,4.25,4.25,4.25,148.23,7.18,7.18
1994,Colorado,8,3.00,3.00,3.00,148.23,5.07,5.07
1994,Connecticut,9,4.27,4.27,4.27,148.23,7.21,7.21
1994,Delaware,10,4.25,4.25,4.25,148.23,7.18,7.18
1994,District of Columbia,,4.25,4.25,4.25,148.23,7.18,7.18
1994,Federal (FLSA),,4.25,4.25,4.25,148.23,7.18,7.18
1994,Florida,12,4.25,4.25,4.25,148.23,7.21,7.21
1994,Georgia,13,3.25,3.25,3.25,148.23,5.49,5.49
1994,Hawaii,15,5.25,5.25,5.25,148.23,8.87,8.87
1994,Idaho,16,4.25,4.25,4.25,148.23,7.18,7.18
1994,Illinois,17,4.25,4.25,4.25,148.23,7.18,7.18
1994,Indiana,18,3.35,3.35,3.35,148.23,5.66,5.66
1994,Iowa,19,4.65,4.65,4.65,148.23,7.86,7.86
1994,Kansas,20,2.65,2.65,2.65,148.23,4.48,4.48
1994,Kentucky,21,4.25,4.25,4.25,148.23,7.18,7.18
1994,Louisiana,22,4.25,4.25,4.25,148.23,7.21,7.21
1994,Maine,23,4.25,4.25,4.25,148.23,7.18,7.18
1994,Maryland,24,4.25,4.25,4.25,148.23,7.18,7.18
1994,Massachusetts,25,4.25,4.25,4.25,148.23,7.18,7.18
1994,Michigan,26,3.35,3.35,3.35,148.23,5.66,5.66
1994,Minnesota,27,4.25,4.25,4.25,148.23,7.18,7.18
1994,Mississippi,28,4.25,4.25,4.25,148.23,7.21,7.21
1994,Missouri,29,4.25,4.25,4.25,148.23,7.18,7.18
1994,Montana,30,4.25,4.25,4.25,148.23,7.18,7.18
1994,Nebraska,31,4.25,4.25,4.25,148.23,7.18,7.18
1994,Nevada,32,4.25,4.25,4.25,148.23,7.18,7.18
1994,New Hampshire,33,4.25,4.25,4.25,148.23,7.18,7.18
1994,New Jersey,34,5.05,5.05,5.05,148.23,8.53,8.53
1994,New Mexico,35,4.25,4.25,4.25,148.23,7.18,7.18
1994,New York,36,4.25,4.25,4.25,148.23,7.18,7.18
1994,North Carolina,37,4.25,4.25,4.25,148.23,7.18,7.18
1994,North Dakota,38,4.25,4.25,4.25,148.23,7.18,7.18
1994,Ohio,39,4.25,4.25,4.25,148.23,7.18,7.18
1994,Oklahoma,40,4.25,4.25,4.25,148.23,7.18,7.18
1994,Oregon,41,4.75,4.75,4.75,148.23,8.02,8.02
1994,Pennsylvania,42,4.25,4.25,4.25,148.23,7.18,7.18
1994,Rhode Island,44,4.45,4.45,4.45,148.23,7.52,7.52
1994,South Carolina,45,4.25,4.25,4.25,148.23,7.21,7.21
1994,South Dakota,46,4.25,4.25,4.25,148.23,7.18,7.18
1994,Tennessee,47,4.25,4.25,4.25,148.23,7.21,7.21
1994,Texas,48,3.35,3.35,3.35,148.23,5.66,5.66
1994,Utah,49,4.25,4.25,4.25,148.23,7.18,7.18
1994,Vermont,50,4.25,4.25,4.25,148.23,7.18,7.18
1994,Virginia,51,4.25,4.25,4.25,148.23,7.18,7.18
1994,Washington,53,4.25,4.25,4.25,148.23,7.18,7.18
1994,West Virginia,54,4.25,4.25,4.25,148.23,7.18,7.18
1994,Wisconsin,55,4.25,4.25,4.25,148.23,7.18,7.18
1994,Wyoming,56,1.60,1.60,1.60,148.23,2.70,2.70
1995,Alabama,1,4.25,4.25,4.25,152.38,7.01,7.01
1995,Alaska,2,4.75,4.75,4.75,152.38,7.81,7.81
1995,Arizona,4,4.25,4.25,4.25,152.38,7.01,7.01
1995,Arkansas,5,4.25,4.25,4.25,152.38,6.98,6.98
1995,California,6,4.25,4.25,4.25,152.38,6.98,6.98
1995,Colorado,8,3.00,3.00,3.00,152.38,4.93,4.93
1995,Connecticut,9,4.27,4.27,4.27,152.38,7.02,7.02
1995,Delaware,10,4.25,4.25,4.25,152.38,6.98,6.98
1995,District of Columbia,,4.25,4.25,4.25,152.38,6.98,6.98
1995,Federal (FLSA),,4.25,4.25,4.25,152.38,6.98,6.98
1995,Florida,12,4.25,4.25,4.25,152.38,7.01,7.01
1995,Georgia,13,3.25,3.25,3.25,152.38,5.34,5.34
1995,Hawaii,15,5.25,5.25,5.25,152.38,8.63,8.63
1995,Idaho,16,4.25,4.25,4.25,152.38,6.98,6.98
1995,Illinois,17,4.25,4.25,4.25,152.38,6.98,6.98
1995,Indiana,18,3.35,3.35,3.35,152.38,5.50,5.50
1995,Iowa,19,4.65,4.65,4.65,152.38,7.64,7.64
1995,Kansas,20,2.65,2.65,2.65,152.38,4.35,4.35
1995,Kentucky,21,4.25,4.25,4.25,152.38,6.98,6.98
1995,Louisiana,22,4.25,4.25,4.25,152.38,7.01,7.01
1995,Maine,23,4.25,4.25,4.25,152.38,6.98,6.98
1995,Maryland,24,4.25,4.25,4.25,152.38,6.98,6.98
1995,Massachusetts,25,4.25,4.25,4.25,152.38,6.98,6.98
1995,Michigan,26,3.35,3.35,3.35,152.38,5.50,5.50
1995,Minnesota,27,4.25,4.25,4.25,152.38,6.98,6.98
1995,Mississippi,28,4.25,4.25,4.25,152.38,7.01,7.01
1995,Missouri,29,4.25,4.25,4.25,152.38,6.98,6.98
1995,Montana,30,4.25,4.25,4.25,152.38,6.98,6.98
1995,Nebraska,31,4.25,4.25,4.25,152.38,6.98,6.98
1995,Nevada,32,4.25,4.25,4.25,152.38,6.98,6.98
1995,New Hampshire,33,4.25,4.25,4.25,152.38,6.98,6.98
1995,New Jersey,34,5.05,5.05,5.05,152.38,8.30,8.30
1995,New Mexico,35,4.25,4.25,4.25,152.38,6.98,6.98
1995,New York,36,4.25,4.25,4.25,152.38,6.98,6.98
1995,North Carolina,37,4.25,4.25,4.25,152.38,6.98,6.98
1995,North Dakota,38,4.25,4.25,4.25,152.38,6.98,6.98
1995,Ohio,39,4.25,4.25,4.25,152.38,6.98,6.98
1995,Oklahoma,40,4.25,4.25,4.25,152.38,6.98,6.98
1995,Oregon,41,4.75,4.75,4.75,152.38,7.81,7.81
1995,Pennsylvania,42,4.25,4.25,4.25,152.38,6.98,6.98
1995,Rhode Island,44,4.45,4.45,4.45,152.38,7.31,7.31
1995,South Carolina,45,4.25,4.25,4.25,152.38,7.01,7.01
1995,South Dakota,46,4.25,4.25,4.25,152.38,6.98,6.98
1995,Tennessee,47,4.25,4.25,4.25,152.38,7.01,7.01
1995,Texas,48,3.35,3.35,3.35,152.38,5.50,5.50
1995,Utah,49,4.25,4.25,4.25,152.38,6.98,6.98
1995,Vermont,50,4.25,4.25,4.25,152.38,6.98,6.98
1995,Virginia,51,4.25,4.25,4.25,152.38,6.98,6.98
1995,Washington,53,4.25,4.25,4.25,152.38,6.98,6.98
1995,West Virginia,54,4.25,4.25,4.25,152.38,6.98,6.98
1995,Wisconsin,55,4.25,4.25,4.25,152.38,6.98,6.98
1995,Wyoming,56,1.60,1.60,1.60,152.38,2.63,2.63
1996,Alabama,1,4.25,4.25,4.25,156.85,6.82,6.82
1996,Alaska,2,4.75,4.75,4.75,156.85,7.58,7.58
1996,Arizona,4,4.25,4.25,4.25,156.85,6.82,6.82
1996,Arkansas,5,4.25,4.25,4.25,156.85,6.78,6.78
1996,California,6,4.25,4.25,4.25,156.85,6.78,6.78
1996,Colorado,8,3.00,3.00,3.00,156.85,4.79,4.79
1996,Connecticut,9,4.27,4.27,4.27,156.85,6.82,6.82
1996,Delaware,10,4.65,4.65,4.65,156.85,7.42,7.42
1996,District of Columbia,,5.25,5.25,5.25,156.85,8.38,8.38
1996,Federal (FLSA),,4.25,4.25,4.25,156.85,6.78,6.78
1996,Florida,12,4.25,4.25,4.25,156.85,6.82,6.82
1996,Georgia,13,3.25,3.25,3.25,156.85,5.19,5.19
1996,Hawaii,15,5.25,5.25,5.25,156.85,8.38,8.38
1996,Idaho,16,4.25,4.25,4.25,156.85,6.78,6.78
1996,Illinois,17,4.25,4.25,4.25,156.85,6.78,6.78
1996,Indiana,18,3.35,3.35,3.35,156.85,5.35,5.35
1996,Iowa,19,4.65,4.65,4.65,156.85,7.42,7.42
1996,Kansas,20,2.65,2.65,2.65,156.85,4.23,4.23
1996,Kentucky,21,4.25,4.25,4.25,156.85,6.78,6.78
1996,Louisiana,22,4.25,4.25,4.25,156.85,6.82,6.82
1996,Maine,23,4.25,4.25,4.25,156.85,6.78,6.78
1996,Maryland,24,4.25,4.25,4.25,156.85,6.78,6.78
1996,Massachusetts,25,4.75,4.75,4.75,156.85,7.58,7.58
1996,Michigan,26,3.35,3.35,3.35,156.85,5.35,5.35
1996,Minnesota,27,4.25,4.25,4.25,156.85,6.78,6.78
1996,Mississippi,28,4.25,4.25,4.25,156.85,6.82,6.82
1996,Missouri,29,4.25,4.25,4.25,156.85,6.78,6.78
1996,Montana,30,4.25,4.25,4.25,156.85,6.78,6.78
1996,Nebraska,31,4.25,4.25,4.25,156.85,6.78,6.78
1996,Nevada,32,4.25,4.25,4.25,156.85,6.78,6.78
1996,New Hampshire,33,4.25,4.25,4.25,156.85,6.78,6.78
1996,New Jersey,34,5.05,5.05,5.05,156.85,8.06,8.06
1996,New Mexico,35,4.25,4.25,4.25,156.85,6.78,6.78
1996,New York,36,4.25,4.25,4.25,156.85,6.78,6.78
1996,North Carolina,37,4.25,4.25,4.25,156.85,6.78,6.78
1996,North Dakota,38,4.25,4.25,4.25,156.85,6.78,6.78
1996,Ohio,39,4.25,4.25,4.25,156.85,6.78,6.78
1996,Oklahoma,40,4.25,4.25,4.25,156.85,6.78,6.78
1996,Oregon,41,4.75,4.75,4.75,156.85,7.58,7.58
1996,Pennsylvania,42,4.25,4.25,4.25,156.85,6.78,6.78
1996,Rhode Island,44,4.45,4.45,4.45,156.85,7.10,7.10
1996,South Carolina,45,4.25,4.25,4.25,156.85,6.82,6.82
1996,South Dakota,46,4.25,4.25,4.25,156.85,6.78,6.78
1996,Tennessee,47,4.25,4.25,4.25,156.85,6.82,6.82
1996,Texas,48,3.35,3.35,3.35,156.85,5.35,5.35
1996,Utah,49,4.25,4.25,4.25,156.85,6.78,6.78
1996,Vermont,50,4.75,4.75,4.75,156.85,7.58,7.58
1996,Virginia,51,4.25,4.25,4.25,156.85,6.78,6.78
1996,Washington,53,4.90,4.90,4.90,156.85,7.82,7.82
1996,West Virginia,54,4.25,4.25,4.25,156.85,6.78,6.78
1996,Wisconsin,55,4.25,4.25,4.25,156.85,6.78,6.78
1996,Wyoming,56,1.60,1.60,1.60,156.85,2.55,2.55
1997,Alabama,1,4.75,4.75,4.75,160.52,7.40,7.40
1997,Alaska,2,5.25,5.25,5.25,160.52,8.19,8.19
1997,Arizona,4,4.75,4.75,4.75,160.52,7.40,7.40
1997,Arkansas,5,4.25,4.25,4.25,160.52,6.63,6.63
1997,California,6,4.75,4.75,4.75,160.52,7.41,7.41
1997,Colorado,8,4.75,4.75,4.75,160.52,7.41,7.41
1997,Connecticut,9,4.77,4.77,4.77,160.52,7.44,7.44
1997,Delaware,10,5.00,5.00,5.00,160.52,7.80,7.80
1997,District of Columbia,,5.75,5.75,5.75,160.52,8.97,8.97
1997,Federal (FLSA),,4.75,4.75,4.75,160.52,7.41,7.41
1997,Florida,12,4.75,4.75,4.75,160.52,7.40,7.40
1997,Georgia,13,3.25,3.25,3.25,160.52,5.07,5.07
1997,Hawaii,15,5.25,5.25,5.25,160.52,8.19,8.19
1997,Idaho,16,4.25,4.25,4.25,160.52,6.63,6.63
1997,Illinois,17,4.75,4.75,4.75,160.52,7.41,7.41
1997,Indiana,18,3.35,3.35,3.35,160.52,5.23,5.23
1997,Iowa,19,4.75,4.75,4.75,160.52,7.41,7.41
1997,Kansas,20,2.65,2.65,2.65,160.52,4.13,4.13
1997,Kentucky,21,4.25,4.25,4.25,160.52,6.63,6.63
1997,Louisiana,22,4.75,4.75,4.75,160.52,7.40,7.40
1997,Maine,23,4.75,4.75,4.75,160.52,7.41,7.41
1997,Maryland,24,4.75,4.75,4.75,160.52,7.41,7.41
1997,Massachusetts,25,5.25,5.25,5.25,160.52,8.19,8.19
1997,Michigan,26,3.35,3.35,3.35,160.52,5.23,5.23
1997,Minnesota,27,4.25,4.25,4.25,160.52,6.63,6.63
1997,Mississippi,28,4.75,4.75,4.75,160.52,7.40,7.40
1997,Missouri,29,4.75,4.75,4.75,160.52,7.41,7.41
1997,Montana,30,4.75,4.75,4.75,160.52,7.41,7.41
1997,Nebraska,31,4.25,4.25,4.25,160.52,6.63,6.63
1997,Nevada,32,4.75,4.75,4.75,160.52,7.41,7.41
1997,New Hampshire,33,4.75,4.75,4.75,160.52,7.41,7.41
1997,New Jersey,34,5.05,5.05,5.05,160.52,7.88,7.88
1997,New Mexico,35,4.25,4.25,4.25,160.52,6.63,6.63
1997,New York,36,4.25,4.25,4.25,160.52,6.63,6.63
1997,North Carolina,37,4.25,4.25,4.25,160.52,6.63,6.63
1997,North Dakota,38,4.75,4.75,4.75,160.52,7.41,7.41
1997,Ohio,39,4.25,4.25,4.25,160.52,6.63,6.63
1997,Oklahoma,40,4.75,4.75,4.75,160.52,7.41,7.41
1997,Oregon,41,5.50,5.50,5.50,160.52,8.58,8.58
1997,Pennsylvania,42,4.75,4.75,4.75,160.52,7.41,7.41
1997,Rhode Island,44,5.15,5.15,5.15,160.52,8.03,8.03
1997,South Carolina,45,4.75,4.75,4.75,160.52,7.40,7.40
1997,South Dakota,46,4.25,4.25,4.25,160.52,6.63,6.63
1997,Tennessee,47,4.75,4.25,4.25,160.52,7.40,7.40
1997,Texas,48,3.35,3.35,3.35,160.52,5.23,5.23
1997,Utah,49,4.75,4.75,4.75,160.52,7.41,7.41
1997,Vermont,50,5.00,5.00,5.00,160.52,7.80,7.80
1997,Virginia,51,4.75,4.75,4.75,160.52,7.41,7.41
1997,Washington,53,4.90,4.90,4.90,160.52,7.64,7.64
1997,West Virginia,54,4.25,4.25,4.25,160.52,6.63,6.63
1997,Wisconsin,55,4.75,4.75,4.75,160.52,7.41,7.41
1997,Wyoming,56,1.60,1.60,1.60,160.52,2.50,2.50
1998,Alabama,1,5.15,5.15,5.15,163.01,7.90,7.90
1998,Alaska,2,5.65,5.65,5.65,163.01,8.68,8.68
1998,Arizona,4,5.15,5.15,5.15,163.01,7.90,7.90
1998,Arkansas,5,5.15,5.15,5.15,163.01,7.91,7.91
1998,California,6,5.15,5.15,5.15,163.01,7.91,7.91
1998,Colorado,8,5.15,5.15,5.15,163.01,7.91,7.91
1998,Connecticut,9,5.18,5.18,5.18,163.01,7.96,7.96
1998,Delaware,10,5.15,5.15,5.15,163.01,7.91,7.91
1998,District of Columbia,,6.15,6.15,6.15,163.01,9.45,9.45
1998,Federal (FLSA),,5.15,5.15,5.15,163.01,7.91,7.91
1998,Florida,12,5.15,5.15,5.15,163.01,7.90,7.90
1998,Georgia,13,3.25,3.25,3.25,163.01,4.99,4.99
1998,Hawaii,15,5.25,5.25,5.25,163.01,8.06,8.06
1998,Idaho,16,5.15,5.15,5.15,163.01,7.91,7.91
1998,Illinois,17,5.15,5.15,5.15,163.01,7.91,7.91
1998,Indiana,18,3.35,3.35,3.35,163.01,5.15,5.15
1998,Iowa,19,5.15,5.15,5.15,163.01,7.91,7.91
1998,Kansas,20,2.65,2.65,2.65,163.01,4.07,4.07
1998,Kentucky,21,4.25,4.25,4.25,163.01,6.53,6.53
1998,Louisiana,22,5.15,5.15,5.15,163.01,7.90,7.90
1998,Maine,23,5.15,5.15,5.15,163.01,7.91,7.91
1998,Maryland,24,5.15,5.15,5.15,163.01,7.91,7.91
1998,Massachusetts,25,5.25,5.25,5.25,163.01,8.06,8.06
1998,Michigan,26,5.15,5.15,5.15,163.01,7.91,7.91
1998,Minnesota,27,5.15,5.15,5.15,163.01,7.91,7.91
1998,Mississippi,28,5.15,5.15,5.15,163.01,7.90,7.90
1998,Missouri,29,5.15,5.15,5.15,163.01,7.91,7.91
1998,Montana,30,5.15,5.15,5.15,163.01,7.91,7.91
1998,Nebraska,31,5.15,5.15,5.15,163.01,7.91,7.91
1998,Nevada,32,5.15,5.15,5.15,163.01,7.91,7.91
1998,New Hampshire,33,5.15,5.15,5.15,163.01,7.91,7.91
1998,New Jersey,34,5.05,5.05,5.05,163.01,7.76,7.76
1998,New Mexico,35,4.25,4.25,4.25,163.01,6.53,6.53
1998,New York,36,4.25,4.25,4.25,163.01,6.53,6.53
1998,North Carolina,37,5.15,5.15,5.15,163.01,7.91,7.91
1998,North Dakota,38,5.15,5.15,5.15,163.01,7.91,7.91
1998,Ohio,39,4.25,4.25,4.25,163.01,6.53,6.53
1998,Oklahoma,40,5.15,5.15,5.15,163.01,7.91,7.91
1998,Oregon,41,6.00,6.00,6.00,163.01,9.22,9.22
1998,Pennsylvania,42,5.15,5.15,5.15,163.01,7.91,7.91
1998,Rhode Island,44,5.15,5.15,5.15,163.01,7.91,7.91
1998,South Carolina,45,5.15,5.15,5.15,163.01,7.90,7.90
1998,South Dakota,46,5.15,5.15,5.15,163.01,7.91,7.91
1998,Tennessee,47,5.15,5.15,5.15,163.01,7.90,7.90
1998,Texas,48,3.35,3.35,3.35,163.01,5.15,5.15
1998,Utah,49,5.15,5.15,5.15,163.01,7.91,7.91
1998,Vermont,50,5.25,5.25,5.25,163.01,8.06,8.06
1998,Virginia,51,5.15,5.15,5.15,163.01,7.91,7.91
1998,Washington,53,4.90,4.90,4.90,163.01,7.53,7.53
1998,West Virginia,54,4.75,4.75,4.75,163.01,7.30,7.30
1998,Wisconsin,55,5.15,5.15,5.15,163.01,7.91,7.91
1998,Wyoming,56,1.60,1.60,1.60,163.01,2.46,2.46
1999,Alabama,1,5.15,5.15,5.15,166.58,7.77,7.77
1999,Alaska,2,5.65,5.65,5.65,166.58,8.49,8.49
1999,Arizona,4,5.15,5.15,5.15,166.58,7.77,7.77
1999,Arkansas,5,5.15,5.15,5.15,166.58,7.74,7.74
1999,California,6,5.15,5.15,5.15,166.58,7.74,7.74
1999,Colorado,8,5.15,5.15,5.15,166.58,7.74,7.74
1999,Connecticut,9,5.18,5.18,5.18,166.58,7.79,7.79
